id_aluno,semestre_atual,total_semestres_cursados,nota_disciplina1,nota_disciplina2,nota_disciplina3,nota_disciplina4,nota_disciplina5,nota_disciplina6,nota_disciplina7,nota_disciplina8,nota_disciplina9,nota_disciplina10,media_notas,taxa_aprovacao,frequencia,evadiu,qtd_trancamentos,slope_notas,std_notas,Probabilidade,Nível de Risco,Previsão Evasão (0/1)
709,8,1,2.82,5.09,6.1,1.34,9.88,5.73,1.84,8.26,7.39,7.21,2.16,0.17,68,0,2,0.3864242424242425,2.82290709100467,0.4614755746405158,🟠 Médio,0
710,4,5,4.18,8.56,3.67,4.37,4.05,9.93,9.22,1.35,8.51,6.08,6.74,0.64,29,1,2,0.155030303030303,2.8962803731683167,0.3706126496465572,🟢 Baixo,0
711,5,4,2.43,0.1,1.13,2.88,5.25,0.82,4.79,3.39,1.86,0.24,7.48,0.96,15,1,2,0.0315757575757576,1.8036780323673196,0.7159378418812653,🔴 Alto,1
712,9,5,2.87,0.01,5.18,5.36,3.78,0.28,3.62,4.96,6.02,6.1,6.64,0.07,97,1,4,0.3716363636363636,2.199771705326613,0.8469746626564859,🔴 Alto,1
713,6,9,6.94,4.78,6.55,7.57,8.96,3.82,4.94,7.94,0.65,7.54,3.3,0.16,89,0,1,-0.1793333333333333,2.4613702146026983,0.454014218874275,🟠 Médio,0
714,10,2,5.64,0.29,2.56,5.95,5.68,7.89,9.34,8.5,7.79,6.23,6.22,0.91,66,0,1,0.6053939393939395,2.766972071497008,0.3432630617516058,🟢 Baixo,0
715,8,2,1.5,9.16,2.85,9.52,0.44,8.63,3.9,9.65,4.95,1.06,6.42,0.81,36,1,3,-0.0490909090909091,3.751474376828396,0.5557845318167304,🟠 Médio,0
716,8,8,3.5,4.41,1.12,7.52,0.52,4.94,5.24,3.23,7.95,1.9,7.68,0.48,84,1,0,0.1121818181818181,2.499533512033351,0.6996009509044179,🔴 Alto,1
717,8,4,7.87,7.07,7.22,2.05,3.88,5.66,7.22,4.3,4.27,9.12,1.37,0.75,79,0,0,-0.0343030303030303,2.192635147234689,0.3847276022571371,🟢 Baixo,0
718,9,8,8.36,1.58,4.25,4.9,5.38,2.74,6.36,1.38,5.12,9.66,7.4,0.55,18,1,4,0.1446666666666667,2.697472273567732,0.6292134326940463,🔴 Alto,1
719,7,1,4.59,3.72,9.86,8.41,9.97,0.01,2.2,5.68,7.06,9.17,4.71,0.85,34,1,1,0.0915757575757575,3.418986367006715,0.2992145950265711,🟢 Baixo,0
720,1,1,1.47,1.16,7.44,5.59,0.46,0.41,8.77,7.25,5.86,1.37,9.3,0.26,27,1,1,0.2456969696969696,3.2987364584371126,0.6876054710349313,🔴 Alto,1
721,2,4,4.56,4.62,7.73,1.97,9.24,0.78,4.65,7.02,7.41,7.41,4.34,0.94,33,0,1,0.2497575757575758,2.701269043328421,0.218803080591483,🟢 Baixo,0
722,9,5,0.09,6.03,6.81,4.39,7.75,2.32,5.17,5.86,0.47,7.73,8.75,0.98,24,0,3,0.1333333333333334,2.811918285520482,0.2625018657893747,🟢 Baixo,0
723,9,6,5.95,4.53,1.34,1.71,3.31,9.63,1.98,6.45,4.14,9.9,5.94,0.22,36,1,1,0.396969696969697,3.082139228234543,0.4840538028638843,🟠 Médio,0
724,8,8,0.36,3.39,3.54,6.2,1.35,2.88,6.76,6.14,3.36,3.9,2.64,0.69,72,0,3,0.2900606060606059,2.0848010829706403,0.6559470915438066,🔴 Alto,1
725,8,8,3.19,9.53,6.69,6.86,4.11,2.48,6.32,2.17,4.15,1.56,7.65,1.0,73,1,1,-0.4738181818181818,2.5538258880876485,0.5490960920618306,🟠 Médio,0
726,5,10,0.84,1.68,9.42,4.59,6.18,5.77,3.26,5.55,4.77,6.48,4.5,0.29,22,0,0,0.2947878787878787,2.4805474306200144,0.6023593100816576,🔴 Alto,1
727,5,10,6.92,2.02,1.28,2.37,7.0,4.55,6.91,3.37,6.31,4.99,4.86,0.71,42,1,4,0.2077575757575758,2.203884449481566,0.8313463130131932,🔴 Alto,1
728,2,5,5.97,8.28,6.92,8.79,4.74,6.21,0.12,8.69,5.61,3.28,6.73,0.99,88,1,4,-0.3550909090909091,2.6797448054287227,0.3039163959902911,🟢 Baixo,0
729,3,9,4.22,1.79,3.24,2.0,6.5,6.89,2.55,2.36,9.62,1.54,9.38,0.36,31,1,4,0.1716969696969696,2.718044435905262,0.3319496014991387,🟢 Baixo,0
730,1,3,2.31,1.78,3.69,4.74,3.72,1.33,9.69,0.26,3.88,2.93,1.11,0.81,52,1,3,0.0944848484848484,2.580775292641944,0.3390377380118986,🟢 Baixo,0
731,2,3,7.06,7.15,9.49,7.18,8.14,7.41,9.42,9.99,1.24,5.7,8.03,0.91,27,1,2,-0.2734545454545454,2.5081547001730176,0.5985298775491592,🔴 Alto,1
732,1,8,1.04,5.07,8.5,2.0,9.72,1.69,2.29,7.55,2.86,9.82,9.31,0.27,36,1,4,0.312969696969697,3.524524238973412,0.1035149190305137,🟢 Baixo,0
733,7,2,4.74,5.38,4.13,6.98,1.75,2.69,1.48,8.73,2.63,2.09,9.26,0.68,41,0,3,-0.2161212121212122,2.411550907150372,0.4843067838824593,🟠 Médio,0
734,4,3,3.85,2.96,2.33,7.07,1.55,9.78,6.76,9.37,3.88,8.58,2.84,0.56,4,0,3,0.5546060606060608,3.057893428852977,0.6748674413885106,🔴 Alto,1
735,9,4,9.39,6.04,1.99,9.02,2.64,8.95,2.41,4.75,7.87,0.3,2.51,0.22,49,1,4,-0.4164848484848485,3.378277667688078,0.5617267422576772,🟠 Médio,0
736,7,6,3.67,1.49,3.86,1.21,2.84,7.8,0.33,4.85,2.37,1.29,4.16,0.45,70,0,0,-0.0484242424242424,2.2010676702202705,0.490859926459259,🟠 Médio,0
737,6,3,1.86,5.53,9.04,7.2,5.25,7.99,8.85,3.92,5.9,6.33,9.18,0.65,16,1,3,0.1509696969696969,2.230665321776841,0.3112010288325829,🟢 Baixo,0
738,8,7,0.57,8.22,7.93,7.5,0.44,8.7,7.03,9.49,9.06,7.43,0.81,0.57,46,1,0,0.4986060606060605,3.3196989488673685,0.4818878126734872,🟠 Médio,0
739,3,7,6.17,9.82,4.43,5.19,0.98,8.53,8.76,5.88,6.0,5.16,6.73,0.9,33,1,1,-0.0625454545454545,2.529746583707107,0.5722089567034037,🟠 Médio,0
740,5,4,8.37,7.52,7.55,7.89,9.09,3.96,2.13,6.66,8.31,4.38,1.48,0.84,92,1,0,-0.3469090909090909,2.2985657363765872,0.3897384680885228,🟢 Baixo,0
741,10,10,3.86,2.19,4.31,6.68,7.72,7.65,0.81,6.39,2.39,1.17,4.77,0.88,53,1,1,-0.1823636363636364,2.650354483628348,0.6784489147846259,🔴 Alto,1
742,1,8,6.29,6.38,5.1,5.07,5.55,2.56,2.43,9.0,7.51,5.29,0.18,0.57,93,1,2,0.0454545454545455,2.0040337100735384,0.4594832734207175,🟠 Médio,0
743,8,7,2.41,2.52,9.8,3.8,1.63,7.72,3.18,0.79,5.25,0.55,2.05,0.2,100,1,3,-0.2330303030303031,3.013728771988467,0.3725221700593335,🟢 Baixo,0
744,4,3,1.08,4.56,6.24,5.56,0.4,8.56,0.35,7.58,4.05,6.67,5.86,0.14,89,0,0,0.2786060606060606,2.995642205307941,0.7455326371668678,🔴 Alto,1
745,2,3,7.32,8.99,2.57,5.29,7.35,8.63,7.09,8.05,3.8,6.17,1.67,0.61,83,0,4,-0.0763636363636363,2.086561232693107,0.1907488220419229,🟢 Baixo,0
746,10,6,4.45,0.31,7.16,4.67,5.21,8.81,4.17,8.07,3.55,0.03,3.63,0.31,26,1,4,-0.0633333333333333,2.9302258160990484,0.6469923894600532,🔴 Alto,1
747,1,8,7.32,2.9,8.43,4.26,0.25,2.1,1.77,7.1,3.84,3.05,2.01,0.25,83,1,3,-0.2673939393939395,2.6875093798285925,0.3440331321273093,🟢 Baixo,0
748,2,5,8.21,4.03,3.94,1.94,1.98,0.27,0.21,8.67,3.93,1.74,6.31,0.43,71,1,1,-0.2556363636363634,2.956543777979808,0.7510293884877912,🔴 Alto,1
749,1,8,1.0,6.26,3.43,1.12,2.04,6.15,8.77,7.3,6.41,9.44,6.29,0.53,58,1,0,0.7480000000000001,3.091690655791926,0.5167144889878033,🟠 Médio,0
750,5,9,2.36,7.67,0.09,9.55,0.24,1.19,6.23,2.79,8.05,1.54,8.18,0.84,49,0,1,-0.0013939393939393,3.545975653234711,0.3379043943355304,🟢 Baixo,0
751,4,6,7.12,0.08,0.64,5.93,0.07,2.93,9.65,0.01,9.0,9.58,9.18,0.26,49,1,2,0.5784848484848484,4.192242703957977,0.1005560028633019,🟢 Baixo,0
752,4,4,4.72,3.45,2.03,0.26,4.53,8.13,8.79,0.98,1.57,8.49,6.52,0.92,83,0,1,0.2709696969696971,3.219497027659928,0.4140905237615371,🟢 Baixo,0
753,3,6,5.05,5.8,4.99,6.83,0.03,1.54,0.63,4.2,6.71,7.62,0.77,0.84,85,0,2,0.0512727272727272,2.704592801554833,0.2753793099015394,🟢 Baixo,0
754,5,4,1.77,0.25,1.3,1.42,6.25,0.88,1.14,6.66,9.04,0.12,2.64,0.91,21,1,1,0.4076969696969697,3.180024633028283,0.3072057126927597,🟢 Baixo,0
755,9,1,3.26,0.07,0.94,6.71,8.53,8.32,1.94,0.21,6.55,0.5,6.69,0.98,42,0,0,0.0142424242424242,3.4698960919440927,0.2042656123256662,🟢 Baixo,0
756,8,9,1.58,0.2,3.0,3.64,9.9,2.77,0.9,1.72,1.19,9.25,5.06,0.6,12,0,4,0.3285454545454545,3.4090345651909524,0.58832913587522,🟠 Médio,0
757,1,7,1.41,8.14,0.43,3.94,1.38,7.91,6.08,5.74,8.92,7.32,1.28,0.91,99,0,2,0.5948484848484847,3.1381206336135508,0.4431930392697649,🟠 Médio,0
758,8,1,4.51,2.05,1.12,8.34,6.32,0.49,1.1,7.27,2.12,7.42,8.06,0.3,16,1,3,0.1810909090909091,3.0399934210455126,0.5746419418161333,🟠 Médio,0
759,6,8,5.59,9.33,5.62,1.38,7.63,7.58,7.0,1.26,9.58,8.2,9.13,0.13,37,1,2,0.1227272727272726,2.944263914801117,0.2842463263443519,🟢 Baixo,0
760,8,10,3.31,6.27,4.32,1.37,2.88,6.62,6.08,4.72,5.85,7.6,1.37,0.36,25,0,1,0.3366060606060607,1.939597896472359,0.70257656770704,🔴 Alto,1
761,8,1,3.01,8.85,8.19,2.04,1.82,5.86,6.94,6.14,1.33,1.08,8.88,0.14,35,0,3,-0.3728484848484849,2.9855957901601853,0.6285364457848792,🔴 Alto,1
762,5,2,7.0,6.69,9.11,5.77,7.94,8.82,1.32,4.06,9.93,0.47,7.22,0.64,12,1,3,-0.4473333333333334,3.240124997588828,0.6988111924610677,🔴 Alto,1
763,5,2,9.84,7.68,4.25,8.39,9.18,8.54,0.55,4.34,7.76,4.7,6.72,0.01,6,0,2,-0.4206666666666667,2.932897884345788,0.7045966182646193,🔴 Alto,1
764,7,9,9.9,6.89,9.69,6.09,1.58,3.72,7.01,3.67,9.75,0.81,0.52,0.8,84,0,0,-0.5272121212121214,3.362034602241129,0.3894239943689867,🟢 Baixo,0
765,5,6,1.39,9.99,5.96,8.94,9.35,0.44,9.67,7.14,9.72,4.03,7.37,0.75,68,0,0,0.1275757575757577,3.590815599089804,0.4083646706117362,🟢 Baixo,0
766,6,5,4.72,6.79,1.42,8.81,8.53,3.04,8.34,4.15,2.57,4.95,2.58,0.56,12,0,4,-0.1255757575757575,2.6583361546484507,0.7630096348566141,🔴 Alto,1
767,8,9,3.46,9.62,0.47,4.02,8.69,6.16,8.96,6.71,6.74,9.73,2.03,0.06,43,1,0,0.4833939393939395,3.036186204215194,0.4432568395697342,🟠 Médio,0
768,4,9,5.67,7.49,0.9,3.56,7.59,1.4,2.18,1.4,4.98,5.41,7.53,0.6,30,1,1,-0.168121212121212,2.525601358532701,0.5959647131004348,🔴 Alto,1
769,9,6,9.86,4.79,7.58,9.21,5.77,4.58,4.34,0.19,6.42,5.26,4.21,0.57,29,0,3,-0.5014545454545455,2.7501353502045034,0.6279170441294281,🔴 Alto,1
770,4,9,6.19,8.16,1.2,7.6,2.25,6.08,4.15,9.08,4.27,4.85,9.22,0.53,93,0,3,-0.0388484848484848,2.533947513268576,0.2060003928305954,🟢 Baixo,0
771,1,8,6.14,5.48,2.07,5.87,6.42,6.42,1.17,0.79,2.1,7.88,5.7,0.33,57,1,0,-0.1727272727272727,2.599111814105392,0.7386267599502965,🔴 Alto,1
772,10,4,0.84,8.86,5.13,4.48,6.55,6.6,9.75,1.52,1.78,1.17,9.68,0.56,28,1,1,-0.2956363636363637,3.267057119522433,0.7134000343881162,🔴 Alto,1
773,1,7,8.9,8.63,4.73,5.33,7.37,2.71,4.18,5.43,9.62,2.07,4.17,0.73,97,1,0,-0.3584848484848486,2.6282696039621034,0.5704003572304203,🟠 Médio,0
774,8,9,6.43,4.28,0.14,5.43,8.34,3.89,0.35,6.16,1.24,3.18,7.76,0.39,64,1,4,-0.2431515151515151,2.749186546356334,0.2663113712593729,🟢 Baixo,0
775,5,4,0.08,5.65,0.16,1.76,3.85,8.3,4.15,7.5,1.64,2.09,3.09,0.79,43,1,2,0.2323636363636363,2.896963160890307,0.303366411921652,🟢 Baixo,0
776,4,7,7.97,5.79,1.5,2.05,6.4,7.97,8.48,5.94,3.72,7.68,9.57,0.73,14,0,1,0.1573333333333334,2.5247266078616204,0.6315573924659678,🔴 Alto,1
777,4,6,1.62,8.39,6.0,4.45,5.05,1.78,2.8,1.97,0.37,5.5,1.63,0.71,42,1,1,-0.3005454545454545,2.488399976781153,0.3536203438495746,🟢 Baixo,0
778,3,8,1.88,4.47,8.9,0.88,5.34,0.01,4.45,7.68,2.46,2.7,9.44,0.5,32,0,0,-0.0449090909090909,2.8641580108491067,0.7111614266761869,🔴 Alto,1
779,10,9,8.32,1.99,6.26,9.79,1.58,6.65,7.55,2.55,3.31,1.83,1.68,0.42,95,0,1,-0.4204242424242424,3.0630451442242173,0.3447722981279842,🟢 Baixo,0
780,5,3,1.7,1.69,6.75,9.82,0.94,3.87,7.32,0.15,0.47,6.81,1.83,0.25,77,1,0,-0.0007272727272727,3.4580077758411387,0.7369685619982455,🔴 Alto,1
781,2,5,9.51,6.29,7.44,1.43,1.29,6.84,1.8,7.84,0.86,8.11,0.23,0.35,37,0,4,-0.2542424242424241,3.379199280566001,0.5439139846099798,🟠 Médio,0
782,8,4,4.3,0.65,5.65,1.44,4.71,5.67,1.99,8.79,7.6,6.87,5.04,0.67,40,0,2,0.546,2.711699139326157,0.3029631969783977,🟢 Baixo,0
783,2,8,3.97,4.69,5.77,3.48,7.07,7.72,7.65,6.64,7.16,5.78,7.17,0.8,89,0,4,0.3096363636363635,1.522761015757598,0.6830404772079658,🔴 Alto,1
784,2,9,5.67,6.06,9.04,9.66,2.27,2.38,1.25,2.6,6.33,5.0,7.51,0.8,29,1,4,-0.3724848484848485,2.896581126470001,0.5848349457640222,🟠 Médio,0
785,3,3,4.64,4.84,6.28,7.79,9.73,8.22,0.71,0.29,8.5,5.04,9.01,0.88,30,1,3,-0.1423030303030303,3.18870646013221,0.3476340955542298,🟢 Baixo,0
786,7,3,4.07,0.63,9.24,7.82,2.94,5.62,6.87,5.34,5.92,4.07,1.61,0.46,81,1,1,0.1052121212121212,2.476748764902174,0.2033744539292188,🟢 Baixo,0
787,4,6,1.19,2.41,4.65,5.58,2.16,9.01,6.36,4.21,3.71,7.95,7.33,0.78,18,1,0,0.4662424242424243,2.536441295288429,0.4562872515064585,🟠 Médio,0
788,7,4,3.11,3.19,2.75,7.21,9.33,5.97,0.15,9.64,0.41,0.68,9.13,0.25,47,0,3,-0.1904242424242423,3.583168058203987,0.6472434349790903,🔴 Alto,1
789,5,4,5.54,8.21,5.82,3.59,8.23,8.4,2.98,4.66,3.05,4.76,9.17,0.46,27,1,3,-0.3066666666666667,2.122876455294666,0.4524510039179223,🟠 Médio,0
790,9,10,1.18,9.15,1.31,8.07,0.43,5.97,5.6,3.56,8.64,9.62,8.0,0.35,17,0,0,0.4955757575757575,3.534955759584867,0.238780783377078,🟢 Baixo,0
791,8,6,5.77,6.22,4.58,2.97,3.52,2.51,0.68,6.68,8.64,3.68,1.62,0.22,54,1,1,0.0045454545454545,2.333086891747593,0.3299634316356387,🟢 Baixo,0
792,7,6,4.92,5.35,2.42,5.26,8.44,8.78,5.81,9.67,8.93,4.85,6.68,0.69,88,0,2,0.3798181818181818,2.3590207478716434,0.6999580862743388,🔴 Alto,1
793,1,9,4.82,1.04,5.77,2.96,6.82,1.2,2.31,8.44,5.79,6.71,5.58,0.69,61,1,1,0.3396363636363637,2.5630892818367967,0.7106635784552874,🔴 Alto,1
794,9,9,1.33,5.24,0.74,4.17,9.69,7.47,9.4,2.57,4.39,8.58,8.88,0.26,8,1,2,0.4964848484848486,3.2936261678176737,0.1557493211840729,🟢 Baixo,0
795,3,3,8.52,1.05,7.49,7.37,7.22,1.99,0.77,1.09,5.41,5.24,9.83,0.66,28,1,0,-0.3395757575757576,3.0862211701547104,0.6771487546375553,🔴 Alto,1
796,8,6,9.64,3.25,2.81,0.58,4.15,2.49,9.7,7.65,8.19,3.86,6.61,0.99,9,1,4,0.1967272727272727,3.265938013972572,0.5123733208569339,🟠 Médio,0
797,3,3,7.14,1.63,1.67,8.86,5.2,8.06,3.24,0.14,2.57,6.19,1.3,0.7,3,1,4,-0.143151515151515,3.028710763491438,0.7814533995208207,🔴 Alto,1
798,3,8,1.62,4.19,5.58,7.54,6.04,0.81,7.48,9.01,6.73,5.79,8.03,0.82,92,1,0,0.4063636363636363,2.60468146911586,0.5685144392424567,🟠 Médio,0
799,10,4,8.18,0.58,6.31,3.61,2.74,1.45,6.43,5.81,1.77,3.19,1.34,0.22,33,1,3,-0.1933939393939393,2.5288690928731143,0.3917909633210826,🟢 Baixo,0
800,2,5,4.07,6.31,6.59,3.64,6.25,1.29,7.61,9.04,4.62,4.53,4.26,0.55,70,1,1,0.0697575757575757,2.2167055134440687,0.4316510327395711,🟠 Médio,0
801,3,2,1.16,8.41,0.46,5.0,0.55,7.13,4.27,8.0,8.23,3.48,4.64,0.21,12,0,0,0.3740000000000001,3.2059890136361284,0.5990359599390385,🔴 Alto,1
802,8,4,3.31,3.52,9.44,3.62,3.86,9.44,5.59,4.05,7.43,8.89,9.8,0.7,35,1,0,0.3765454545454547,2.616041326550905,0.560699487585008,🟠 Médio,0
803,7,5,2.49,7.58,9.16,4.51,2.4,9.5,0.53,7.17,0.37,8.6,9.2,0.68,72,1,0,-0.0622424242424242,3.5911200666830028,0.6056961702530033,🔴 Alto,1
804,2,1,8.59,6.39,2.77,8.43,8.51,2.93,9.73,7.52,2.61,2.43,9.7,0.66,78,0,1,-0.3626060606060606,2.9698950598744505,0.527990769325422,🟠 Médio,0
805,1,2,1.59,2.25,3.7,9.27,8.56,8.85,0.07,2.18,5.54,4.0,5.9,0.54,93,0,4,0.0594545454545454,3.309355257783942,0.7035684974589479,🔴 Alto,1
806,1,3,4.76,4.09,8.71,2.8,9.05,6.52,8.26,6.49,2.8,7.56,1.38,0.42,19,1,1,0.1146666666666666,2.363045116416998,0.2799019534540921,🟢 Baixo,0
807,8,6,8.23,6.4,2.66,8.83,9.92,1.85,6.63,5.39,3.96,4.81,2.63,0.0,12,0,0,-0.2962424242424243,2.646984867521704,0.2270326628074513,🟢 Baixo,0
808,4,4,4.04,0.44,2.07,6.84,6.24,2.73,4.33,2.88,0.79,6.82,6.7,0.39,70,0,0,0.1241212121212121,2.3551541586722324,0.6070092996100243,🔴 Alto,1
809,6,9,7.04,8.45,2.19,1.78,3.6,6.87,5.43,4.79,8.36,9.91,7.69,0.54,48,0,0,0.3176969696969697,2.7552487284373357,0.7099798411330815,🔴 Alto,1
810,9,6,3.03,6.67,2.18,6.8,8.36,7.86,1.86,2.94,3.41,2.29,9.42,0.88,1,1,4,-0.2484848484848485,2.5645185816358502,0.4609654468393395,🟠 Médio,0
811,9,7,6.79,9.35,1.24,1.8,3.38,2.59,9.27,4.12,5.42,5.36,3.82,0.59,56,1,3,-0.0264242424242423,2.871386811668226,0.4583352371033707,🟠 Médio,0
812,10,1,0.85,9.05,4.09,7.86,3.72,1.83,8.14,8.1,3.58,1.01,4.74,0.21,66,0,1,-0.1081818181818182,3.187001551441243,0.8391821183963966,🔴 Alto,1
813,7,8,6.68,1.55,9.65,9.82,6.29,0.73,9.59,4.13,2.18,0.27,7.82,0.19,28,0,4,-0.5280606060606061,3.823144284776893,0.5165770698334672,🟠 Médio,0
814,2,10,4.45,7.76,8.75,1.43,9.32,4.27,5.33,3.22,4.11,6.91,3.97,0.83,24,0,1,-0.1479393939393939,2.550817951603411,0.7084011420385309,🔴 Alto,1
815,4,10,9.87,7.74,4.0,3.04,5.41,5.15,5.25,2.78,2.99,4.66,0.59,0.27,32,1,1,-0.4840606060606061,2.2441056124879686,0.5114709687385435,🟠 Médio,0
816,10,2,2.72,6.28,6.5,6.75,8.4,9.87,9.77,1.02,1.55,9.31,5.37,0.08,46,0,0,0.0565454545454545,3.361335878618632,0.8078011036058748,🔴 Alto,1
817,4,3,6.62,1.24,1.02,4.72,9.65,0.12,4.48,8.98,7.9,5.03,3.43,0.13,61,0,2,0.374909090909091,3.3769420749811183,0.544728528926504,🟠 Médio,0
818,10,10,2.47,6.47,8.54,6.58,8.43,0.53,6.82,9.3,4.33,5.23,5.43,0.63,30,0,1,0.0392727272727273,2.790276768430767,0.621988384855447,🔴 Alto,1
819,8,1,1.9,5.27,5.36,4.6,9.6,9.63,4.31,5.19,9.24,0.68,8.9,0.34,11,0,4,0.0916363636363635,3.0980416753527096,0.4573577647393232,🟠 Médio,0
820,8,4,7.24,8.93,7.71,8.51,8.8,5.92,4.05,4.55,6.0,9.55,6.66,0.97,56,0,4,-0.1926060606060605,1.915487753375973,0.5948395271769474,🔴 Alto,1
821,7,9,4.17,4.78,0.48,4.21,3.56,5.57,4.56,1.39,8.27,4.81,7.39,0.66,27,1,1,0.229090909090909,2.1453049511277724,0.6822662555387112,🔴 Alto,1
822,3,6,5.02,5.26,9.51,2.71,8.06,8.06,9.52,5.02,6.83,3.56,2.23,0.08,90,0,0,-0.0252727272727273,2.400751039894715,0.5176567411284567,🟠 Médio,0
823,3,5,3.53,4.0,5.27,8.17,8.46,3.58,2.35,9.06,9.19,9.07,4.13,0.94,53,1,1,0.5018181818181818,2.7652518470797154,0.2954593159094242,🟢 Baixo,0
824,2,9,0.33,2.45,1.09,3.59,1.69,4.95,5.63,5.19,0.39,4.87,1.31,0.03,28,0,0,0.3413333333333334,2.0807306409047763,0.7541655558279545,🔴 Alto,1
825,3,9,2.54,7.53,7.17,6.84,7.67,8.7,8.62,8.12,3.18,1.07,3.71,0.76,81,0,0,-0.1973333333333333,2.7863684050909145,0.5492740125629868,🟠 Médio,0
826,8,9,3.66,2.37,7.27,7.64,6.94,6.38,4.38,6.35,0.36,1.15,8.33,0.75,44,0,1,-0.3127272727272727,2.6632686683847724,0.383430255984771,🟢 Baixo,0
827,6,1,0.44,0.62,3.27,4.6,2.48,2.68,6.23,2.26,8.32,0.18,3.97,0.01,81,1,4,0.3127272727272728,2.631905942257225,0.6928930215708087,🔴 Alto,1
828,9,7,2.45,0.37,0.36,2.63,5.46,9.44,3.88,9.25,4.48,7.91,8.73,0.28,100,0,4,0.7884242424242427,3.36064163847058,0.0591875893379736,🟢 Baixo,0
829,9,5,8.9,0.45,6.65,3.5,6.43,8.25,3.88,6.87,3.12,8.99,9.51,0.95,32,1,4,0.1427878787878788,2.8429648061291384,0.1715785687935853,🟢 Baixo,0
830,10,2,9.85,3.92,8.02,8.93,3.83,9.36,1.18,5.54,6.97,4.02,8.1,0.54,6,0,4,-0.371151515151515,2.903169915033489,0.5914832814200853,🔴 Alto,1
831,4,4,2.72,9.2,3.29,5.33,7.17,4.63,6.89,1.38,8.45,5.31,1.57,0.46,62,1,4,0.0645454545454545,2.527242898232512,0.3093166900286485,🟢 Baixo,0
832,9,5,2.65,1.22,4.92,8.18,8.02,9.94,7.4,5.82,6.11,5.29,8.97,0.89,22,0,3,0.3761818181818182,2.626405443863448,0.268022644995452,🟢 Baixo,0
833,9,5,4.38,5.99,4.4,3.0,0.73,1.12,1.53,7.95,1.96,2.71,7.75,0.99,81,1,4,-0.1788484848484848,2.3069848046506265,0.267875631048662,🟢 Baixo,0
834,2,9,7.69,3.63,9.1,7.06,7.85,9.33,6.0,0.49,9.13,2.89,5.94,0.73,82,0,3,-0.2996969696969697,3.02842478306242,0.4506872063384164,🟠 Médio,0
835,6,6,0.16,3.49,3.74,9.38,9.57,7.37,8.48,7.57,7.16,1.48,2.0,0.16,74,1,4,0.314060606060606,3.3614613224343697,0.3399646642754577,🟢 Baixo,0
836,2,2,2.01,2.8,4.72,6.12,1.37,4.1,1.23,0.22,1.5,0.12,9.03,0.77,21,0,4,-0.366969696969697,1.9891340941335365,0.6323870258160947,🔴 Alto,1
837,3,7,5.73,3.94,8.11,0.07,5.99,8.13,5.75,5.77,7.47,5.72,5.05,0.23,20,1,1,0.1945454545454545,2.3504836381760525,0.6040096528711479,🔴 Alto,1
838,7,5,1.56,6.45,2.44,3.9,1.93,0.77,9.86,5.35,5.48,6.51,4.24,0.65,91,0,4,0.4183636363636365,2.827716982537916,0.43602074310606,🟠 Médio,0
839,7,3,4.07,8.62,3.83,2.7,4.4,2.72,0.78,6.06,2.35,2.89,3.78,0.62,85,1,3,-0.307878787878788,2.1904733126275087,0.4013907146574628,🟢 Baixo,0
840,2,2,9.49,2.92,9.36,6.97,3.34,7.08,6.55,6.85,7.0,9.15,4.93,0.6,15,1,3,0.0935151515151516,2.273032482536637,0.6240951979177087,🔴 Alto,1
841,1,8,2.18,9.36,6.49,8.29,4.56,8.5,7.67,4.36,2.54,4.62,0.09,0.59,39,0,4,-0.2081818181818182,2.5569037265150727,0.5806601516533022,🟠 Médio,0
842,6,9,3.92,2.36,6.6,0.94,1.7,4.09,0.19,0.86,8.48,2.38,9.05,0.61,71,0,0,0.0025454545454545,2.666607499343605,0.595694226149166,🔴 Alto,1
843,8,2,7.77,8.07,5.74,6.23,1.78,1.02,1.86,8.13,8.77,1.93,7.81,0.96,25,1,1,-0.3004848484848485,3.135679972332777,0.562318570363704,🟠 Médio,0
844,8,5,9.16,8.95,8.58,2.21,5.47,0.84,2.37,6.7,2.37,5.85,3.74,0.91,46,1,1,-0.5418181818181818,3.124391496311277,0.6446764979068057,🔴 Alto,1
845,6,4,4.79,1.11,9.34,8.42,1.78,3.65,1.86,9.48,8.51,7.01,6.18,0.09,41,0,1,0.3313333333333333,3.344133337320415,0.5937471484158361,🔴 Alto,1
846,10,5,6.76,0.11,5.25,9.28,0.92,6.61,6.15,4.5,7.54,7.35,2.18,0.59,84,0,2,0.3022424242424243,2.909326191558604,0.2852320288332024,🟢 Baixo,0
847,10,5,8.32,4.84,1.67,8.79,0.54,1.57,2.5,5.41,6.55,4.92,0.29,0.13,50,1,4,-0.1076969696969697,2.878913568229052,0.4222972016613001,🟢 Baixo,0
848,1,8,7.98,7.09,7.59,0.38,3.34,6.09,7.91,4.43,6.54,1.32,5.15,0.34,5,1,2,-0.3287878787878787,2.773662039815073,0.4814309674207533,🟠 Médio,0
849,1,5,2.59,6.08,8.78,5.93,1.08,7.07,5.07,3.39,0.55,3.52,9.95,0.4,34,0,2,-0.3265454545454545,2.6424029468143826,0.5546596490246772,🟠 Médio,0
850,3,5,7.88,9.84,0.81,6.57,9.49,3.21,9.67,1.86,7.24,3.49,5.63,0.14,61,1,0,-0.2996363636363636,3.398546094369702,0.7148335431348536,🔴 Alto,1
